hvort eð er,anyway
hvort eð er,anyhow
hovrt eð er,in any case
stundarsakir,
þingrofi,dissolution of parliament
greddra,
synjunar,rejection
synjunar,refused
teljist,to be counted
teljist,be deemed
teljist,be considered
kosningarbærramanna,persons with the right to vote
neyðarlagadómurinn,
alloft,
seinni ára,
tekist á,
fjárveitingar,
o.fl.,and more
o.fl.,etc.
og fleira,and more
og fleira,etc.
og fleira,etcetera
efnahagsáfalli,
hruns,
viðskiptabanka,
heimildir,
upp var komin,
innstæðna,
fram fyrir,in front of
fram fyrir,ahead of
gerðar,
forgangskröfum,
brjóti í bága,at odds with
brjóti í bága,in opposition to
fallist,
kröfur breska innstæðutryggingarsjóðsins (FSCS),
skjótra,swift
skjótra,speedy
skjótra,rapid
skjótra,quick
löggjafans,legislature
löggjafans,legislator
löggjafans,lawmaker
löggjafans,lawgiver
vafalaust,undoubtedly
vafalaust,no doubt
ófarnaðar,
umflúið,
ríku svigrúmi,
farnar,
stjórnlagaráð,
þáverandi,
ráðgefandi,
stjórnlagaþing,assembly to change the constitution
stjórnlagaþing,congress to change the constitution
stjórnlagaþing,constitutional congress
greinargerð,
kveðið,
þjóðkjörum,
þjóðfundar,
kjörnir,
krafist,
ógildingar,
þingsályktunartillögu,parliamentary resolution
setti á stofn,establish
setti á stofn,start
komið á fót,establish
einróma,
fól í śer,encompasses
fól í sér,includes
fela í sér,encompasses
fela í sér,includes
heildarendurskoðun,
nýmæli,
framkvæmdarvalds,
valdmörk,
eftirlit,
handhöfum,holder
handhöfum,bearer
handhöfum,wielder
handhöfum,weilder
ríkisvalds,
framsal,transfer
framsal,extradition
framsal,surrender
alþjóðastofnana,
utanríkismála,
náttúruauðlinda,
framvegis,
löggjafarþingi,
varð að,turn into
varð að,becomes
forsetavalds,presidential power
flytja,perform
flytja,deliver
flytja,accompany
flytja,recite
flytja,represent
flytja,treat
flytja,ruin
flytja,take
flytja,bring
flytja,go
flytja,give
umræður,reading
umræður,debate
umræður,discussion
umræður,argument
embættisskylda,
bera upp,
Stjórnartíðindum,
reglugerð,regulations
efni,substance
efni,content
réttlægri,inferior
réttlægri,lower-ranking
stangist á,butt
stangist á,pick
stangist á,clash
stangist á,conflict
síðasta orðið,final say
síðasta orðið,last word
sett af þar,
bæru,capable
bæru,competent
staðið að setningu,existed during the adoption
dómasafni,
leigubílaksturs,
bifreiðastjóra félaginu (Frama),
bifreiðastjóra félaginu,
bönd,
atvinnufrelsi,
almenningsheill,
lagaboð,
lagaboð (sétt lög),
ein og sér,alone
ein og sér,by itself
ótvíræð,
meiri,more
meiri,bigger
séu þau það,if they are so
séu þau það,even so
séu þau það,provided that
séu þau það,if that is the case
í hag,favor
í hag,benefit
í hag,advantage
samþykktir,
framkvæmdarvaldinn,executive branch
framkvæmdarvaldinn,executive power
staðbundnar,
lögsagnarumdæmi
Lægra sett stjórnvöld,
byggingarsamþykktir,
minni háttar,
tæknilega útfærsla,
auglýsingar,
allmiklu,
refsinæmi,
að öðru leyti,
réttaráhrif,
sama á við,
rétthærri réttarheimildum,superior sources of law
ísuðum,
útflutningsleyfi,
gat,
bundið,limited
bundið,tied
bundið,bound
bundið,shackled
þóttu,be considered
þykja,be considered
meginregla,principle
meginregla,precept
meginregla,basic rule
mæla fyrir, state
mæla fyrir,specify
mæla fyrir,argue for
mæla fyrir,order
mæla fyrir,command
mæla fyrir,guide
mæla fyrir,instruct
mæla fyrir,accord
fyrirmæli,instruction
fyrirmæli,guideline
fyrirmæli,order
fyrirmæli,command
umfang,
réttindaskerðingar,
efnisreglur,
stríðir,
ofangreindu,above-mentioned
haggað,budge
haggað,shift
hagga,budge
hagga,shift
brýna,urgent
brýna,pressing
brýnn,urgent
brýnn,pressing
ber til,transpires
bera til,transpires
fyrir atbeina,with backing
fyrir atbeina,with support
